msa,msaname,date,CHPI
31140,"Louisville/Jefferson County, KY-IN",2022-08-26,248392.81
32820,"Memphis, TN-MS-AR",2022-08-26,215534.89
33124,"Miami-Miami Beach-Kendall, FL",2022-08-26,589798.19
33340,"Milwaukee-Waukesha-West Allis, WI",2022-08-26,301924.22
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2022-08-26,335659.69
33874,"Montgomery County-Bucks County-Chester County, PA",2022-08-26,392501.16
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2022-08-26,409207.25
35004,"Nassau County-Suffolk County, NY",2022-08-26,684612.56
35084,"Newark, NJ-PA",2022-08-26,427186.25
35300,"New Haven-Milford, CT",2022-08-26,338456.25
35380,"New Orleans-Metairie, LA",2022-08-26,287283.53
35614,"New York-Jersey City-White Plains, NY-NJ",2022-08-26,597140.5
35840,"North Port-Sarasota-Bradenton, FL",2022-08-26,450281.28
36084,"Oakland-Hayward-Berkeley, CA",2022-08-26,854709.44
36420,"Oklahoma City, OK",2022-08-26,225981.19
36540,"Omaha-Council Bluffs, NE-IA",2022-08-26,270464.31
36740,"Orlando-Kissimmee-Sanford, FL",2022-08-26,360434.63
37100,"Oxnard-Thousand Oaks-Ventura, CA",2022-08-26,772030.88
37340,"Palm Bay-Melbourne-Titusville, FL",2022-08-26,338272.31
37964,"Philadelphia, PA",2022-08-26,280149.69
38060,"Phoenix-Mesa-Scottsdale, AZ",2022-08-26,446674.06
38300,"Pittsburgh, PA",2022-08-26,235845.81
38900,"Portland-Vancouver-Hillsboro, OR-WA",2022-08-26,506274.5
39300,"Providence-Warwick, RI-MA",2022-08-26,460914.56
39580,"Raleigh, NC",2022-08-26,363322.19
40060,"Richmond, VA",2022-08-26,301473.66
40140,"Riverside-San Bernardino-Ontario, CA",2022-08-26,486825.09
40380,"Rochester, NY",2022-08-26,206362.48
40900,"Sacramento--Roseville--Arden-Arcade, CA",2022-08-26,530422.88
41180,"St. Louis, MO-IL",2022-08-26,210714.17
41620,"Salt Lake City, UT",2022-08-26,462748.53
41700,"San Antonio-New Braunfels, TX",2022-08-26,292586.16
41740,"San Diego-Carlsbad, CA",2022-08-26,844101.94
41884,"San Francisco-Redwood City-South San Francisco, CA",2022-08-26,1408712.8
41940,"San Jose-Sunnyvale-Santa Clara, CA",2022-08-26,1229531
42644,"Seattle-Bellevue-Everett, WA",2022-08-26,726033.75
43524,"Silver Spring-Frederick-Rockville, MD",2022-08-26,410384.78
45060,"Syracuse, NY",2022-08-26,201647.3
45104,"Tacoma-Lakewood, WA",2022-08-26,502636.53
45300,"Tampa-St. Petersburg-Clearwater, FL",2022-08-26,371603.78
45780,"Toledo, OH",2022-08-26,170985.91
46060,"Tucson, AZ",2022-08-26,334534.16
46140,"Tulsa, OK",2022-08-26,214792.69
46520,"Urban Honolulu, HI",2022-08-26,1052476.3
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2022-08-26,284628.72
47664,"Warren-Troy-Farmington Hills, MI",2022-08-26,288065.69
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2022-08-26,437400.09
48424,"West Palm Beach-Boca Raton-Delray Beach, FL",2022-08-26,466446.84
48620,"Wichita, KS",2022-08-26,189311.27
48864,"Wilmington, DE-MD-NJ",2022-08-26,286782.88
49180,"Winston-Salem, NC",2022-08-26,241808.11
49340,"Worcester, MA-CT",2022-08-26,405426.91
49660,"Youngstown-Warren-Boardman, OH-PA",2022-08-26,156602.33
10420,"Akron, OH",2022-09-02,185042.31
10580,"Albany-Schenectady-Troy, NY",2022-09-02,264601.22
10740,"Albuquerque, NM",2022-09-02,293721.78
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022-09-02,271364.47
11244,"Anaheim-Santa Ana-Irvine, CA",2022-09-02,970987.56
12060,"Atlanta-Sandy Springs-Roswell, GA",2022-09-02,305011.03
12420,"Austin-Round Rock, TX",2022-09-02,470516.97
12580,"Baltimore-Columbia-Towson, MD",2022-09-02,289301
12940,"Baton Rouge, LA",2022-09-02,233659.22
13820,"Birmingham-Hoover, AL",2022-09-02,207235.19
14454,"Boston, MA",2022-09-02,669776
14860,"Bridgeport-Stamford-Norwalk, CT",2022-09-02,537284.75
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2022-09-02,240577.97
15764,"Cambridge-Newton-Framingham, MA",2022-09-02,649494.25
15804,"Camden, NJ",2022-09-02,301818.88
15980,"Cape Coral-Fort Myers, FL",2022-09-02,413708.41
16700,"Charleston-North Charleston, SC",2022-09-02,409285.69
16740,"Charlotte-Concord-Gastonia, NC-SC",2022-09-02,324070.66
16974,"Chicago-Naperville-Arlington Heights, IL",2022-09-02,319889.13
17140,"Cincinnati, OH-KY-IN",2022-09-02,258111.11
17460,"Cleveland-Elyria, OH",2022-09-02,190536.03
17820,"Colorado Springs, CO",2022-09-02,415009.66
17900,"Columbia, SC",2022-09-02,226416.72
18140,"Columbus, OH",2022-09-02,278138.75
19124,"Dallas-Plano-Irving, TX",2022-09-02,347570.31
19380,"Dayton, OH",2022-09-02,189831.03
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2022-09-02,345093.19
19740,"Denver-Aurora-Lakewood, CO",2022-09-02,502326.03
19804,"Detroit-Dearborn-Livonia, MI",2022-09-02,157337.19
21340,"El Paso, TX",2022-09-02,206304.44
22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",2022-09-02,511028.31
23104,"Fort Worth-Arlington, TX",2022-09-02,313268.13
23844,"Gary, IN",2022-09-02,233041
24340,"Grand Rapids-Wyoming, MI",2022-09-02,319601.59
24660,"Greensboro-High Point, NC",2022-09-02,237582.72
24860,"Greenville-Anderson-Mauldin, SC",2022-09-02,286946.75
25540,"Hartford-West Hartford-East Hartford, CT",2022-09-02,333673.88
26420,"Houston-The Woodlands-Sugar Land, TX",2022-09-02,290746.19
26900,"Indianapolis-Carmel-Anderson, IN",2022-09-02,245798.58
27260,"Jacksonville, FL",2022-09-02,330384.25
28140,"Kansas City, MO-KS",2022-09-02,263399.25
28940,"Knoxville, TN",2022-09-02,303552.56
29404,"Lake County-Kenosha County, IL-WI",2022-09-02,323677.47
29460,"Lakeland-Winter Haven, FL",2022-09-02,296937.91
29820,"Las Vegas-Henderson-Paradise, NV",2022-09-02,408804.72
30780,"Little Rock-North Little Rock-Conway, AR",2022-09-02,184102.36
31084,"Los Angeles-Long Beach-Glendale, CA",2022-09-02,828897.25
31140,"Louisville/Jefferson County, KY-IN",2022-09-02,249173.63
32820,"Memphis, TN-MS-AR",2022-09-02,212548.17
33124,"Miami-Miami Beach-Kendall, FL",2022-09-02,594335
33340,"Milwaukee-Waukesha-West Allis, WI",2022-09-02,301873.56
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2022-09-02,334950.44
33874,"Montgomery County-Bucks County-Chester County, PA",2022-09-02,393569.81
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2022-09-02,406682.75
35004,"Nassau County-Suffolk County, NY",2022-09-02,684948.88
35084,"Newark, NJ-PA",2022-09-02,424341.94
35300,"New Haven-Milford, CT",2022-09-02,339729.06
35380,"New Orleans-Metairie, LA",2022-09-02,286797.38
35614,"New York-Jersey City-White Plains, NY-NJ",2022-09-02,596546.25
35840,"North Port-Sarasota-Bradenton, FL",2022-09-02,445623.53
36084,"Oakland-Hayward-Berkeley, CA",2022-09-02,851764.63
36420,"Oklahoma City, OK",2022-09-02,226882.31
36540,"Omaha-Council Bluffs, NE-IA",2022-09-02,269066.06
36740,"Orlando-Kissimmee-Sanford, FL",2022-09-02,359880.25
37100,"Oxnard-Thousand Oaks-Ventura, CA",2022-09-02,770620.75
37340,"Palm Bay-Melbourne-Titusville, FL",2022-09-02,338419.75
37964,"Philadelphia, PA",2022-09-02,280448.03
38060,"Phoenix-Mesa-Scottsdale, AZ",2022-09-02,446466.22
38300,"Pittsburgh, PA",2022-09-02,234327.56
38900,"Portland-Vancouver-Hillsboro, OR-WA",2022-09-02,505555.59
39300,"Providence-Warwick, RI-MA",2022-09-02,461193.75
39580,"Raleigh, NC",2022-09-02,363496.16
40060,"Richmond, VA",2022-09-02,301004.53
40140,"Riverside-San Bernardino-Ontario, CA",2022-09-02,488409.91
40380,"Rochester, NY",2022-09-02,204549.88
40900,"Sacramento--Roseville--Arden-Arcade, CA",2022-09-02,530151.81
41180,"St. Louis, MO-IL",2022-09-02,209578.25
41620,"Salt Lake City, UT",2022-09-02,460213.53
41700,"San Antonio-New Braunfels, TX",2022-09-02,291584.22
41740,"San Diego-Carlsbad, CA",2022-09-02,840076.88
41884,"San Francisco-Redwood City-South San Francisco, CA",2022-09-02,1415313.8
41940,"San Jose-Sunnyvale-Santa Clara, CA",2022-09-02,1228272.4
42644,"Seattle-Bellevue-Everett, WA",2022-09-02,724624.69
43524,"Silver Spring-Frederick-Rockville, MD",2022-09-02,413993.75
45060,"Syracuse, NY",2022-09-02,199513.48
45104,"Tacoma-Lakewood, WA",2022-09-02,502598.19
45300,"Tampa-St. Petersburg-Clearwater, FL",2022-09-02,370643.22
45780,"Toledo, OH",2022-09-02,169573.92
46060,"Tucson, AZ",2022-09-02,333240.75
46140,"Tulsa, OK",2022-09-02,215249.77
46520,"Urban Honolulu, HI",2022-09-02,1045015.1
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2022-09-02,283459.84
47664,"Warren-Troy-Farmington Hills, MI",2022-09-02,287895.97
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2022-09-02,436535.38
48424,"West Palm Beach-Boca Raton-Delray Beach, FL",2022-09-02,461642.59
48620,"Wichita, KS",2022-09-02,190979
48864,"Wilmington, DE-MD-NJ",2022-09-02,288765.72
49180,"Winston-Salem, NC",2022-09-02,240206.34
49340,"Worcester, MA-CT",2022-09-02,404754.31
49660,"Youngstown-Warren-Boardman, OH-PA",2022-09-02,157971.97
10420,"Akron, OH",2022-09-09,183217.48
10580,"Albany-Schenectady-Troy, NY",2022-09-09,263635.5
10740,"Albuquerque, NM",2022-09-09,293661.56
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022-09-09,277567.44
11244,"Anaheim-Santa Ana-Irvine, CA",2022-09-09,975163.5
12060,"Atlanta-Sandy Springs-Roswell, GA",2022-09-09,305576.47
12420,"Austin-Round Rock, TX",2022-09-09,470702.34
12580,"Baltimore-Columbia-Towson, MD",2022-09-09,287699.72
12940,"Baton Rouge, LA",2022-09-09,234366.45
13820,"Birmingham-Hoover, AL",2022-09-09,207403.83
14454,"Boston, MA",2022-09-09,668938.5
14860,"Bridgeport-Stamford-Norwalk, CT",2022-09-09,537371.38
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2022-09-09,238555.58
15764,"Cambridge-Newton-Framingham, MA",2022-09-09,653326.63
15804,"Camden, NJ",2022-09-09,303794.41
15980,"Cape Coral-Fort Myers, FL",2022-09-09,410995.38
16700,"Charleston-North Charleston, SC",2022-09-09,406646.66
16740,"Charlotte-Concord-Gastonia, NC-SC",2022-09-09,324630.84
16974,"Chicago-Naperville-Arlington Heights, IL",2022-09-09,319135.88
17140,"Cincinnati, OH-KY-IN",2022-09-09,259798.81
17460,"Cleveland-Elyria, OH",2022-09-09,190954.23
17820,"Colorado Springs, CO",2022-09-09,414909.16
17900,"Columbia, SC",2022-09-09,224918.2
18140,"Columbus, OH",2022-09-09,277422.69
19124,"Dallas-Plano-Irving, TX",2022-09-09,347406.28
19380,"Dayton, OH",2022-09-09,189402.28
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2022-09-09,345783.03
19740,"Denver-Aurora-Lakewood, CO",2022-09-09,501370.72
19804,"Detroit-Dearborn-Livonia, MI",2022-09-09,154176.05
21340,"El Paso, TX",2022-09-09,208995.44
22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",2022-09-09,511729.63
23104,"Fort Worth-Arlington, TX",2022-09-09,310955.06
23844,"Gary, IN",2022-09-09,231431.97
24340,"Grand Rapids-Wyoming, MI",2022-09-09,319292.06
24660,"Greensboro-High Point, NC",2022-09-09,238832.61
24860,"Greenville-Anderson-Mauldin, SC",2022-09-09,284913.06
25540,"Hartford-West Hartford-East Hartford, CT",2022-09-09,334548.84
26420,"Houston-The Woodlands-Sugar Land, TX",2022-09-09,289425.19
26900,"Indianapolis-Carmel-Anderson, IN",2022-09-09,246699.42
27260,"Jacksonville, FL",2022-09-09,329632.69
28140,"Kansas City, MO-KS",2022-09-09,264581.03
28940,"Knoxville, TN",2022-09-09,305049.16
29404,"Lake County-Kenosha County, IL-WI",2022-09-09,320908.16
29460,"Lakeland-Winter Haven, FL",2022-09-09,297728.19
29820,"Las Vegas-Henderson-Paradise, NV",2022-09-09,408208.25
30780,"Little Rock-North Little Rock-Conway, AR",2022-09-09,183866.89
31084,"Los Angeles-Long Beach-Glendale, CA",2022-09-09,824369.06
31140,"Louisville/Jefferson County, KY-IN",2022-09-09,248549.92
32820,"Memphis, TN-MS-AR",2022-09-09,212599.25
33124,"Miami-Miami Beach-Kendall, FL",2022-09-09,595227.81
33340,"Milwaukee-Waukesha-West Allis, WI",2022-09-09,302116.63
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2022-09-09,334900.28
33874,"Montgomery County-Bucks County-Chester County, PA",2022-09-09,392272.91
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2022-09-09,406251.31
35004,"Nassau County-Suffolk County, NY",2022-09-09,687973.38
35084,"Newark, NJ-PA",2022-09-09,425269.28
35300,"New Haven-Milford, CT",2022-09-09,339223.69
35380,"New Orleans-Metairie, LA",2022-09-09,285649.28
35614,"New York-Jersey City-White Plains, NY-NJ",2022-09-09,598196.69
35840,"North Port-Sarasota-Bradenton, FL",2022-09-09,444878.75
36084,"Oakland-Hayward-Berkeley, CA",2022-09-09,849559.69
36420,"Oklahoma City, OK",2022-09-09,226725.5
36540,"Omaha-Council Bluffs, NE-IA",2022-09-09,269481.84
36740,"Orlando-Kissimmee-Sanford, FL",2022-09-09,361520.06
37100,"Oxnard-Thousand Oaks-Ventura, CA",2022-09-09,773042.44
37340,"Palm Bay-Melbourne-Titusville, FL",2022-09-09,337075
37964,"Philadelphia, PA",2022-09-09,277069.19
38060,"Phoenix-Mesa-Scottsdale, AZ",2022-09-09,445465.06
38300,"Pittsburgh, PA",2022-09-09,234612.89
38900,"Portland-Vancouver-Hillsboro, OR-WA",2022-09-09,505086.22
39300,"Providence-Warwick, RI-MA",2022-09-09,465497.66
39580,"Raleigh, NC",2022-09-09,357678.81
40060,"Richmond, VA",2022-09-09,301790.66
40140,"Riverside-San Bernardino-Ontario, CA",2022-09-09,484290.75
40380,"Rochester, NY",2022-09-09,202992.13
40900,"Sacramento--Roseville--Arden-Arcade, CA",2022-09-09,528498.56
41180,"St. Louis, MO-IL",2022-09-09,207884.05
41620,"Salt Lake City, UT",2022-09-09,459391.34
41700,"San Antonio-New Braunfels, TX",2022-09-09,289409.72
41740,"San Diego-Carlsbad, CA",2022-09-09,841253
41884,"San Francisco-Redwood City-South San Francisco, CA",2022-09-09,1428443.9
41940,"San Jose-Sunnyvale-Santa Clara, CA",2022-09-09,1228253.6
42644,"Seattle-Bellevue-Everett, WA",2022-09-09,724105.25
43524,"Silver Spring-Frederick-Rockville, MD",2022-09-09,414835.16
45060,"Syracuse, NY",2022-09-09,198260.13
45104,"Tacoma-Lakewood, WA",2022-09-09,503590.41
45300,"Tampa-St. Petersburg-Clearwater, FL",2022-09-09,370921.5
45780,"Toledo, OH",2022-09-09,170848.34
46060,"Tucson, AZ",2022-09-09,332738.03
46140,"Tulsa, OK",2022-09-09,216224.38
46520,"Urban Honolulu, HI",2022-09-09,1049936.9
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2022-09-09,283623.44
47664,"Warren-Troy-Farmington Hills, MI",2022-09-09,287508.56
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2022-09-09,435678.63
48424,"West Palm Beach-Boca Raton-Delray Beach, FL",2022-09-09,461743
48620,"Wichita, KS",2022-09-09,190439.02
48864,"Wilmington, DE-MD-NJ",2022-09-09,287899
49180,"Winston-Salem, NC",2022-09-09,239848.11
49340,"Worcester, MA-CT",2022-09-09,407184.53
49660,"Youngstown-Warren-Boardman, OH-PA",2022-09-09,156742.77
10420,"Akron, OH",2022-09-16,185227.34
10580,"Albany-Schenectady-Troy, NY",2022-09-16,263241.06
10740,"Albuquerque, NM",2022-09-16,294556.59
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022-09-16,251650.56
11244,"Anaheim-Santa Ana-Irvine, CA",2022-09-16,978047
12060,"Atlanta-Sandy Springs-Roswell, GA",2022-09-16,303852.06
12420,"Austin-Round Rock, TX",2022-09-16,467686.03
12580,"Baltimore-Columbia-Towson, MD",2022-09-16,292237.03
12940,"Baton Rouge, LA",2022-09-16,235076.27
13820,"Birmingham-Hoover, AL",2022-09-16,204407.52
14454,"Boston, MA",2022-09-16,676030.25
14860,"Bridgeport-Stamford-Norwalk, CT",2022-09-16,538474.81
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2022-09-16,238618.61
15764,"Cambridge-Newton-Framingham, MA",2022-09-16,655594.75
15804,"Camden, NJ",2022-09-16,303089.16
15980,"Cape Coral-Fort Myers, FL",2022-09-16,411444.81
16700,"Charleston-North Charleston, SC",2022-09-16,407070.38
16740,"Charlotte-Concord-Gastonia, NC-SC",2022-09-16,325694.19
16974,"Chicago-Naperville-Arlington Heights, IL",2022-09-16,319500.72
17140,"Cincinnati, OH-KY-IN",2022-09-16,259152.7
17460,"Cleveland-Elyria, OH",2022-09-16,190580.73
17820,"Colorado Springs, CO",2022-09-16,415065.47
17900,"Columbia, SC",2022-09-16,222730.3
18140,"Columbus, OH",2022-09-16,276333.72
19124,"Dallas-Plano-Irving, TX",2022-09-16,344242.19
19380,"Dayton, OH",2022-09-16,188412.33
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2022-09-16,346171.69
19740,"Denver-Aurora-Lakewood, CO",2022-09-16,500785.34
19804,"Detroit-Dearborn-Livonia, MI",2022-09-16,154032.75
21340,"El Paso, TX",2022-09-16,207366.45
22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",2022-09-16,507858.22
23104,"Fort Worth-Arlington, TX",2022-09-16,310922.75
23844,"Gary, IN",2022-09-16,228829.53
24340,"Grand Rapids-Wyoming, MI",2022-09-16,317576.88
24660,"Greensboro-High Point, NC",2022-09-16,239197.09
24860,"Greenville-Anderson-Mauldin, SC",2022-09-16,284748.72
25540,"Hartford-West Hartford-East Hartford, CT",2022-09-16,333044.41
26420,"Houston-The Woodlands-Sugar Land, TX",2022-09-16,290160.88
26900,"Indianapolis-Carmel-Anderson, IN",2022-09-16,245551.63
27260,"Jacksonville, FL",2022-09-16,328896.97
28140,"Kansas City, MO-KS",2022-09-16,264726.66
28940,"Knoxville, TN",2022-09-16,305214.16
29404,"Lake County-Kenosha County, IL-WI",2022-09-16,320475.72
29460,"Lakeland-Winter Haven, FL",2022-09-16,300468.47
29820,"Las Vegas-Henderson-Paradise, NV",2022-09-16,406393.5
30780,"Little Rock-North Little Rock-Conway, AR",2022-09-16,181904.92
31084,"Los Angeles-Long Beach-Glendale, CA",2022-09-16,824689.88
31140,"Louisville/Jefferson County, KY-IN",2022-09-16,248730.61
32820,"Memphis, TN-MS-AR",2022-09-16,209221.19
33124,"Miami-Miami Beach-Kendall, FL",2022-09-16,593208.13
33340,"Milwaukee-Waukesha-West Allis, WI",2022-09-16,299024.59
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2022-09-16,338247.78
33874,"Montgomery County-Bucks County-Chester County, PA",2022-09-16,392173.78
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2022-09-16,407058.72
35004,"Nassau County-Suffolk County, NY",2022-09-16,689020
35084,"Newark, NJ-PA",2022-09-16,424488.06
35300,"New Haven-Milford, CT",2022-09-16,338786.94
35380,"New Orleans-Metairie, LA",2022-09-16,285722.03
35614,"New York-Jersey City-White Plains, NY-NJ",2022-09-16,601810.13
35840,"North Port-Sarasota-Bradenton, FL",2022-09-16,443850.25
36084,"Oakland-Hayward-Berkeley, CA",2022-09-16,848436.63
36420,"Oklahoma City, OK",2022-09-16,225974.5
36540,"Omaha-Council Bluffs, NE-IA",2022-09-16,268233.91
36740,"Orlando-Kissimmee-Sanford, FL",2022-09-16,357857.59
37100,"Oxnard-Thousand Oaks-Ventura, CA",2022-09-16,773968.25
37340,"Palm Bay-Melbourne-Titusville, FL",2022-09-16,335593.44
37964,"Philadelphia, PA",2022-09-16,278387.66
38060,"Phoenix-Mesa-Scottsdale, AZ",2022-09-16,443686.88
38300,"Pittsburgh, PA",2022-09-16,234603.72
38900,"Portland-Vancouver-Hillsboro, OR-WA",2022-09-16,504489.28
39300,"Providence-Warwick, RI-MA",2022-09-16,464400.22
39580,"Raleigh, NC",2022-09-16,354905.5
40060,"Richmond, VA",2022-09-16,303111.13
40140,"Riverside-San Bernardino-Ontario, CA",2022-09-16,482720.69
40380,"Rochester, NY",2022-09-16,203242.2
40900,"Sacramento--Roseville--Arden-Arcade, CA",2022-09-16,526458.25
41180,"St. Louis, MO-IL",2022-09-16,206299.13
41620,"Salt Lake City, UT",2022-09-16,457941.31
41700,"San Antonio-New Braunfels, TX",2022-09-16,289358.41
41740,"San Diego-Carlsbad, CA",2022-09-16,838683.25
41884,"San Francisco-Redwood City-South San Francisco, CA",2022-09-16,1431978
41940,"San Jose-Sunnyvale-Santa Clara, CA",2022-09-16,1231442.6
42644,"Seattle-Bellevue-Everett, WA",2022-09-16,723401.88
43524,"Silver Spring-Frederick-Rockville, MD",2022-09-16,416311.06
45060,"Syracuse, NY",2022-09-16,198218.16
45104,"Tacoma-Lakewood, WA",2022-09-16,503412.72
45300,"Tampa-St. Petersburg-Clearwater, FL",2022-09-16,370504.31
45780,"Toledo, OH",2022-09-16,170092.22
46060,"Tucson, AZ",2022-09-16,332705.03
46140,"Tulsa, OK",2022-09-16,216809.56
46520,"Urban Honolulu, HI",2022-09-16,1037773.1
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2022-09-16,283289.59
47664,"Warren-Troy-Farmington Hills, MI",2022-09-16,285720.66
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2022-09-16,435722.66
48424,"West Palm Beach-Boca Raton-Delray Beach, FL",2022-09-16,462688.5
48620,"Wichita, KS",2022-09-16,190700.91
48864,"Wilmington, DE-MD-NJ",2022-09-16,288189.91
49180,"Winston-Salem, NC",2022-09-16,239390.61
49340,"Worcester, MA-CT",2022-09-16,406324.91
49660,"Youngstown-Warren-Boardman, OH-PA",2022-09-16,154683.84
10420,"Akron, OH",2022-09-23,184806.69
10580,"Albany-Schenectady-Troy, NY",2022-09-23,263351.03
10740,"Albuquerque, NM",2022-09-23,292432.75
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022-09-23,247329.81
11244,"Anaheim-Santa Ana-Irvine, CA",2022-09-23,980207.75
12060,"Atlanta-Sandy Springs-Roswell, GA",2022-09-23,301561.34
12420,"Austin-Round Rock, TX",2022-09-23,467040.66
12580,"Baltimore-Columbia-Towson, MD",2022-09-23,290661.91
12940,"Baton Rouge, LA",2022-09-23,231312.38
13820,"Birmingham-Hoover, AL",2022-09-23,206174.44
14454,"Boston, MA",2022-09-23,682085.25
14860,"Bridgeport-Stamford-Norwalk, CT",2022-09-23,539999.56
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2022-09-23,237343.56
15764,"Cambridge-Newton-Framingham, MA",2022-09-23,662315.13
15804,"Camden, NJ",2022-09-23,292351.03
15980,"Cape Coral-Fort Myers, FL",2022-09-23,412817.69
16700,"Charleston-North Charleston, SC",2022-09-23,406751
16740,"Charlotte-Concord-Gastonia, NC-SC",2022-09-23,327266.53
16974,"Chicago-Naperville-Arlington Heights, IL",2022-09-23,316965.66
17140,"Cincinnati, OH-KY-IN",2022-09-23,260587.89
17460,"Cleveland-Elyria, OH",2022-09-23,191485.83
